"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"Код";"Имя";"Количество человек";"global_id";"Год";"Месяц";
"1391";"Назар";"8";"323277330";"2016";"февраль";
"1392";"Ростислав";"8";"323277331";"2016";"февраль";
"1393";"Самир";"8";"323277332";"2016";"февраль";
"1394";"Эмиль";"8";"323277333";"2016";"февраль";
"1395";"Ибрагим";"7";"323277334";"2016";"февраль";
"1396";"Петр";"7";"323277336";"2016";"февраль";
"1397";"Арсен";"6";"323277337";"2016";"февраль";
"1398";"Билал";"6";"323277338";"2016";"февраль";
"1399";"Виталий";"6";"323277339";"2016";"февраль";
"1400";"Леон";"6";"323277340";"2016";"февраль";
"1511";"Андрей";"128";"323279058";"2016";"апрель";
"1512";"Илья";"113";"323279059";"2016";"апрель";
"1513";"Тимофей";"110";"323279060";"2016";"апрель";
"1514";"Владимир";"109";"323279061";"2016";"апрель";
"1515";"Марк";"108";"323279062";"2016";"апрель";
"1516";"рослав";"108";"323279063";"2016";"апрель";
"1517";"Матвей";"105";"323279064";"2016";"апрель";
"1518";"Алексей";"104";"323279065";"2016";"апрель";
"1519";"Роман";"95";"323279066";"2016";"апрель";
"1520";"Лев";"90";"323279067";"2016";"апрель";
"1521";"Фёдор";"86";"323279068";"2016";"апрель";
"1522";"Степан";"73";"323279069";"2016";"апрель";
"1523";"Георгий";"66";"323279070";"2016";"апрель";
"1524";"Николай";"66";"323279071";"2016";"апрель";
"1525";"Сергей";"66";"323279072";"2016";"апрель";
"1526";"Тимур";"59";"323279073";"2016";"апрель";
"1527";"Владислав";"57";"323279074";"2016";"апрель";
"1528";"Константин";"56";"323279075";"2016";"апрель";
"1529";"Павел";"56";"323279088";"2016";"апрель";
"1530";"Давид";"53";"323279092";"2016";"апрель";
"1531";"Макар";"53";"323279096";"2016";"апрель";
"1532";"Григорий";"52";"323279108";"2016";"апрель";
"1533";"Денис";"48";"323279112";"2016";"апрель";
"1534";"Платон";"48";"323279116";"2016";"апрель";
"1535";"Арсений";"47";"323279121";"2016";"апрель";
"1536";"Глеб";"46";"323279126";"2016";"апрель";
"1537";"Семён";"45";"323279134";"2016";"апрель";
"1538";"Данила";"40";"323279139";"2016";"апрель";
"1539";"Артемий";"37";"323279145";"2016";"апрель";
"1540";"Мирон";"35";"323279150";"2016";"апрель";
"1541";"Евгений";"33";"323279157";"2016";"апрель";
"1542";"Пётр";"32";"323279163";"2016";"апрель";
"1543";"Василий";"30";"323279168";"2016";"апрель";
"1544";"Руслан";"30";"323279174";"2016";"апрель";
"1545";"Савелий";"29";"323279177";"2016";"апрель";
"1546";"Вадим";"28";"323279182";"2016";"апрель";
"1547";"Виктор";"28";"323279186";"2016";"апрель";
"1548";"Вячеслав";"28";"323279194";"2016";"апрель";
"1549";"Юрий";"27";"323279199";"2016";"апрель";
"1550";"Артур";"26";"323279206";"2016";"апрель";
"1551";"Даниэль";"26";"323279210";"2016";"апрель";
"1552";"Амир";"25";"323279215";"2016";"апрель";
"1553";"Богдан";"25";"323279219";"2016";"апрель";
"1554";"Борис";"25";"323279224";"2016";"апрель";
"1555";"Тихон";"25";"323279228";"2016";"апрель";
"1556";"Антон";"24";"323279235";"2016";"апрель";
"1557";"Али";"24";"323279238";"2016";"апрель";
"1558";"Игорь";"23";"323279244";"2016";"апрель";
"1559";"Леонид";"23";"323279248";"2016";"апрель";
"1560";"Святослав";"23";"323279253";"2016";"апрель";
"1561";"Захар";"21";"323279257";"2016";"апрель";
"1562";"Всеволод";"19";"323279263";"2016";"апрель";
"1563";"Олег";"19";"323279267";"2016";"апрель";
"1564";"Умар";"18";"323279268";"2016";"апрель";
"1565";"Роберт";"17";"323279269";"2016";"апрель";
"1566";"Артем";"16";"323279270";"2016";"апрель";
"1567";"Филипп";"16";"323279271";"2016";"апрель";
"1568";"Адам";"14";"323279272";"2016";"апрель";
"1569";"Герман";"14";"323279273";"2016";"апрель";
"1570";"Лука";"14";"323279274";"2016";"апрель";
"1571";"Мирослав";"14";"323279275";"2016";"апрель";
"1572";"Мухаммад";"14";"323279276";"2016";"апрель";
"1573";"Гордей";"13";"323279277";"2016";"апрель";
"1574";"Родион";"13";"323279278";"2016";"апрель";
"1575";"Савва";"13";"323279279";"2016";"апрель";
"1576";"Дамир";"12";"323279281";"2016";"апрель";
"1577";"Демид";"12";"323279282";"2016";"апрель";
"1578";"Елисей";"12";"323279283";"2016";"апрель";
"1579";"Станислав";"12";"323279284";"2016";"апрель";
"1580";"Демьян";"11";"323279285";"2016";"апрель";
"1581";"Ростислав";"11";"323279286";"2016";"апрель";
"1582";"Серафим";"11";"323279287";"2016";"апрель";
"1583";"Тигран";"11";"323279288";"2016";"апрель";
"1584";"Арсен";"10";"323279289";"2016";"апрель";
"1585";"Ибрагим";"10";"323279290";"2016";"апрель";
"1586";"Данил";"9";"323279291";"2016";"апрель";
"1587";"Марсель";"9";"323279292";"2016";"апрель";
"1588";"Эмиль";"9";"323279293";"2016";"апрель";
"1589";"Яромир";"9";"323279294";"2016";"апрель";
"1590";"Анатолий";"8";"323279295";"2016";"апрель";
"1591";"Билал";"8";"323279296";"2016";"апрель";
"1592";"Виталий";"8";"323279297";"2016";"апрель";
"1593";"Марат";"8";"323279298";"2016";"апрель";
"1594";"Федор";"8";"323279299";"2016";"апрель";
"1595";"Эрик";"8";"323279300";"2016";"апрель";
"1596";"Алихан";"7";"323279301";"2016";"апрель";
"1597";"Валерий";"7";"323279302";"2016";"апрель";
"1598";"Ратмир";"7";"323279303";"2016";"апрель";
"1599";"Эмир";"7";"323279304";"2016";"апрель";
"1600";"Ян";"7";"323279305";"2016";"апрель";
"1612";"Андрей";"123";"323279306";"2016";"май";
"1613";"Никита";"120";"323279307";"2016";"май";
"1614";"Матвей";"117";"323279308";"2016";"май";
"1615";"Илья";"110";"323279309";"2016";"май";
"1616";"Марк";"107";"323279310";"2016";"май";
"1617";"Ярослав";"105";"323279311";"2016";"май";
"1618";"Владимир";"102";"323279313";"2016";"май";
"1619";"Роман";"99";"323279314";"2016";"май";
"1620";"Лев";"98";"323279315";"2016";"май";
"1621";"Георгий";"93";"323279316";"2016";"май";
"1622";"Константин";"81";"323279317";"2016";"май";
"1623";"Фёдор";"79";"323279318";"2016";"май";
"1624";"Степан";"73";"323279319";"2016";"май";
"1625";"Сергей";"71";"323279320";"2016";"май";
"1626";"Глеб";"68";"323279321";"2016";"май";
"1627";"Николай";"68";"323279322";"2016";"май";
"1628";"Владислав";"62";"323279323";"2016";"май";
"1629";"Арсений";"61";"323279324";"2016";"май";
"1630";"Тимур";"61";"323279325";"2016";"май";
"1631";"Григорий";"54";"323279326";"2016";"май";
"1632";"Павел";"51";"323279327";"2016";"май";
"1633";"Семён";"46";"323279357";"2016";"май";
"1634";"Давид";"43";"323279378";"2016";"май";
"1635";"Мирон";"43";"323279389";"2016";"май";
"1636";"Платон";"43";"323279398";"2016";"май";
"1911";"Роман";"156";"323281392";"2016";"август";
"1912";"Матвей";"149";"323281394";"2016";"август";
"1913";"Кирилл";"146";"323281395";"2016";"август";
"1914";"Алексей";"132";"323281396";"2016";"август";
"1915";"Ярослав";"131";"323281398";"2016";"август";
"1916";"Егор";"127";"323281400";"2016";"август";
"1917";"Марк";"124";"323281401";"2016";"август";
"1918";"Владимир";"123";"323281402";"2016";"август";
"1919";"Тимофей";"123";"323281403";"2016";"август";
"1920";"Никита";"103";"323281405";"2016";"август";
"1921";"Фёдор";"97";"323281410";"2016";"август";
"1922";"Константин";"86";"323281411";"2016";"август";
"1923";"Сергей";"84";"323281412";"2016";"август";
"1924";"Степан";"76";"323281413";"2016";"август";
"1925";"Павел";"75";"323281414";"2016";"август";
"1926";"Владислав";"73";"323281415";"2016";"август";
"1927";"Тимур";"70";"323281416";"2016";"август";
"1928";"Денис";"63";"323281417";"2016";"август";
"1929";"Глеб";"62";"323281418";"2016";"август";
"1930";"Мирон";"62";"323281419";"2016";"август";
"1931";"Николай";"60";"323281421";"2016";"август";
"1932";"Леонид";"59";"323281422";"2016";"август";
"1933";"Семён";"59";"323281423";"2016";"август";
"1934";"Арсений";"58";"323281424";"2016";"август";
"1935";"Давид";"55";"323281425";"2016";"август";
"1936";"Руслан";"52";"323281426";"2016";"август";
"1937";"Артемий";"51";"323281427";"2016";"август";
"1938";"Георгий";"51";"323281428";"2016";"август";
"1939";"Евгений";"49";"323281429";"2016";"август";
"1940";"Макар";"49";"323281432";"2016";"август";
"1941";"Григорий";"45";"323281433";"2016";"август";
"1942";"Платон";"40";"323281435";"2016";"август";
"1943";"Даниэль";"36";"323281436";"2016";"август";
"1944";"Пётр";"35";"323281437";"2016";"август";
"1945";"Амир";"34";"323281438";"2016";"август";
"1946";"Василий";"33";"323281439";"2016";"август";
"1947";"Игорь";"33";"323281440";"2016";"август";
"1948";"Антон";"31";"323281441";"2016";"август";
"1949";"Данила";"30";"323281442";"2016";"август";
"1950";"Савелий";"29";"323281443";"2016";"август";
"1951";"Олег";"27";"323281444";"2016";"август";
"1952";"Умар";"27";"323281445";"2016";"август";
"1953";"Мирослав";"26";"323281446";"2016";"август";
"1954";"Богдан";"25";"323281447";"2016";"август";
"1955";"Виктор";"25";"323281448";"2016";"август";
"1956";"Елисей";"25";"323281449";"2016";"август";
"1957";"Юрий";"25";"323281450";"2016";"август";
"1958";"Лука";"24";"323281451";"2016";"август";
"1959";"Савва";"23";"323281452";"2016";"август";
"1960";"Святослав";"23";"323281453";"2016";"август";
"1961";"Адам";"21";"323281454";"2016";"август";
"1962";"Герман";"21";"323281455";"2016";"август";
"1963";"Захар";"21";"323281456";"2016";"август";
"1964";"Вадим";"20";"323281457";"2016";"август";
"1965";"Вячеслав";"20";"323281458";"2016";"август";
"1966";"Демид";"20";"323281459";"2016";"август";
"1967";"Али";"19";"323281460";"2016";"август";
"1968";"Серафим";"19";"323281461";"2016";"август";
"1969";"Роберт";"18";"323281465";"2016";"август";
"1970";"Артем";"17";"323281468";"2016";"август";
"1971";"Гордей";"17";"323281469";"2016";"август";
"1972";"Тихон";"17";"323281470";"2016";"август";
"1973";"Артур";"16";"323281471";"2016";"август";
"1974";"Всеволод";"16";"323281472";"2016";"август";
"1975";"Станислав";"15";"323281473";"2016";"август";
"1976";"Данил";"14";"323281474";"2016";"август";
"1977";"Мухаммад";"13";"323281475";"2016";"август";
"1978";"Эмин";"13";"323281476";"2016";"август";
"1979";"Борис";"12";"323281477";"2016";"август";
"1980";"Марсель";"12";"323281478";"2016";"август";
"1981";"Родион";"12";"323281479";"2016";"август";
"1982";"Эмиль";"12";"323281480";"2016";"август";
"1983";"Билал";"11";"323281481";"2016";"август";
"1984";"Дамир";"11";"323281482";"2016";"август";
"1985";"Анатолий";"10";"323281483";"2016";"август";
"1986";"Алихан";"10";"323281484";"2016";"август";
"1987";"Арсен";"10";"323281485";"2016";"август";
"1988";"Ильяс";"10";"323281486";"2016";"август";
"1989";"Леон";"10";"323281488";"2016";"август";
"1990";"Мансур";"10";"323281489";"2016";"август";
"1991";"Филипп";"10";"323281490";"2016";"август";
"1992";"Халид";"10";"323281491";"2016";"август";
"1993";"Юсуф";"10";"323281492";"2016";"август";
"1994";"Абубакр";"9";"323281493";"2016";"август";
"1995";"Даниял";"9";"323281494";"2016";"август";
"1996";"Демьян";"9";"323281495";"2016";"август";
"1997";"Ибрагим";"9";"323281496";"2016";"август";
"1998";"Самир";"9";"323281497";"2016";"август";
"1999";"Виталий";"8";"323281498";"2016";"август";
"2000";"Данис";"8";"323281499";"2016";"август";
"2011";"Марк";"124";"323281504";"2016";"сентябрь";
"2012";"Илья";"123";"323281505";"2016";"сентябрь";
"2013";"Кирилл";"118";"323281506";"2016";"сентябрь";
"2014";"Тимофей";"118";"323281507";"2016";"сентябрь";
"2015";"Никита";"114";"323281508";"2016";"сентябрь";
"2016";"Роман";"113";"323281509";"2016";"сентябрь";
"2017";"Владимир";"100";"323281510";"2016";"сентябрь";
"2018";"Лев";"95";"323281511";"2016";"сентябрь";
"2019";"Матвей";"94";"323281512";"2016";"сентябрь";
"2020";"Фёдор";"79";"323281513";"2016";"сентябрь";
"2021";"Ярослав";"77";"323281514";"2016";"сентябрь";
"2022";"Константин";"76";"323281515";"2016";"сентябрь";
"2023";"Арсений";"70";"323281516";"2016";"сентябрь";
"2024";"Степан";"69";"323281517";"2016";"сентябрь";
"2025";"Глеб";"64";"323281518";"2016";"сентябрь";
"2026";"Денис";"63";"323281519";"2016";"сентябрь";
"2027";"Павел";"61";"323281520";"2016";"сентябрь";
"2028";"Сергей";"61";"323281521";"2016";"сентябрь";
"2029";"Владислав";"60";"323281522";"2016";"сентябрь";
"2030";"Тимур";"58";"323281523";"2016";"сентябрь";
"2031";"Георгий";"53";"323281524";"2016";"сентябрь";
"2032";"Семён";"53";"323281525";"2016";"сентябрь";
"2033";"Макар";"51";"323281526";"2016";"сентябрь";
"2034";"Мирон";"49";"323281528";"2016";"сентябрь";
